# Test channel data:
  0,   0, 131537,        500000
  0,   1, 128109,        500000
  0,   2, 127572,        500000
  0,   3, 126863,        500000
  0,   4, 126945,        500000
  0,   5, 126782,        500000
  0,   6, 126935,        500000
  0,   7, 126844,        500000
  0,   8, 126997,        500000
  0,   9, 126769,        500000
  0,  10, 127036,        500000
  0,  11, 127029,        500000
  0,  12, 127177,        500000
  0,  13, 126714,        500000
  0,  14, 126932,        500000
  0,  15, 126888,        500000
  0,  16, 126783,        500000
  0,  17, 127294,        500000
  0,  18, 126712,        500000
  0,  19, 126999,        500000
  0,  20, 127280,        500000
  0,  21, 127272,        500000
  0,  22, 127462,        500000
  0,  23, 127664,        500000
  0,  24, 129140,        500000
  0,  25, 130125,        500000
  0,  26, 131443,        500000
  0,  27, 133059,        500000
  0,  28, 135918,        500000
  0,  29, 137914,        500000
  0,  30, 140874,        500000
  0,  31, 143767,        500000
  0,  32, 145851,        500000
  0,  33, 149158,        500000
  0,  34, 150752,        500000
  0,  35, 153211,        500000
  0,  36, 154437,        500000
  0,  37, 155761,        500000
  0,  38, 156679,        500000
  0,  39, 157094,        500000
  0,  40, 157317,        500000
  0,  41, 158037,        500000
  0,  42, 158457,        500000
  0,  43, 159444,        500000
  0,  44, 159279,        500000
  0,  45, 159671,        500000
  0,  46, 160688,        500000
  0,  47, 162326,        500000
  0,  48, 162180,        500000
  0,  49, 163328,        500000
  0,  50, 163799,        500000
  0,  51, 164312,        500000
  0,  52, 164124,        500000
  0,  53, 165513,        500000
  0,  54, 164342,        500000
  0,  55, 163384,        500000
  0,  56, 163229,        500000
  0,  57, 161563,        500000
  0,  58, 159858,        500000
  0,  59, 159993,        500000
  0,  60, 159167,        500000
  0,  61, 159270,        500000
  0,  62, 158752,        500000
  0,  63, 159261,        500000
  0,  64, 159091,        500000
  0,  65, 159578,        500000
  0,  66, 160114,        500000
  0,  67, 159532,        500000
  0,  68, 161110,        500000
  0,  69, 162054,        500000
  0,  70, 162929,        500000
  0,  71, 164261,        500000
  0,  72, 164432,        500000
  0,  73, 164922,        500000
  0,  74, 165404,        500000
  0,  75, 164735,        500000
  0,  76, 165624,        500000
  0,  77, 162879,        500000
  0,  78, 160847,        500000
  0,  79, 161269,        500000
  0,  80, 160661,        500000
  0,  81, 160318,        500000
  0,  82, 159605,        500000
  0,  83, 159288,        500000
  0,  84, 158858,        500000
  0,  85, 158892,        500000
  0,  86, 158834,        500000
  0,  87, 158403,        500000
  0,  88, 158347,        500000
  0,  89, 158772,        500000
  0,  90, 158876,        500000
  0,  91, 160550,        500000
  0,  92, 161298,        500000
  0,  93, 160892,        500000
  0,  94, 160909,        500000
  0,  95, 161226,        500000
  0,  96, 162676,        500000
  0,  97, 160364,        500000
  0,  98, 160022,        500000
  0,  99, 160680,        500000
  0, 100, 160199,        500000
  0, 101, 159910,        500000
  0, 102, 159437,        500000
  0, 103, 158348,        500000
  0, 104, 158268,        500000
  0, 105, 158195,        500000
  0, 106, 157852,        500000
  0, 107, 156819,        500000
  0, 108, 156413,        500000
  0, 109, 155470,        500000
  0, 110, 155093,        500000
  0, 111, 153673,        500000
  0, 112, 151797,        500000
  0, 113, 150034,        500000
  0, 114, 146876,        500000
  0, 115, 144033,        500000
  0, 116, 141708,        500000
  0, 117, 138797,        500000
  0, 118, 135653,        500000
  0, 119, 133598,        500000
  0, 120, 131273,        500000
  0, 121, 129866,        500000
  0, 122, 128886,        500000
  0, 123, 127848,        500000
  0, 124, 127770,        500000
  0, 125, 127242,        500000
  0, 126, 127062,        500000
  0, 127, 127128,        500000
  0, 128, 126951,        500000
  0, 129, 126900,        500000
  0, 130, 126554,        500000
  0, 131, 127385,        500000
  0, 132, 127039,        500000
  0, 133, 126706,        500000
  0, 134, 126830,        500000
  0, 135, 126919,        500000
  0, 136, 127051,        500000
  0, 137, 127055,        500000
  0, 138, 126900,        500000
  0, 139, 126625,        500000
  0, 140, 126673,        500000
  0, 141, 126491,        500000
  0, 142, 126733,        500000
  0, 143, 127137,        500000
  0, 144, 126994,        500000
  0, 145, 127149,        500000
  0, 146, 127939,        500000
  0, 147, 129225,        500000
  0, 148, 133445,        500000
  0, 149, 138116,        500000
  0, 150, 145378,        500000
  0, 151, 150755,        500000
  0, 152, 153410,        500000
  1,   0, 130798,        500000
  1,   1, 128013,        500000
  1,   2, 127075,        500000
  1,   3, 127147,        500000
  1,   4, 127027,        500000
  1,   5, 126641,        500000
  1,   6, 126953,        500000
  1,   7, 126875,        500000
  1,   8, 126878,        500000
  1,   9, 127035,        500000
  1,  10, 126795,        500000
  1,  11, 126762,        500000
  1,  12, 126742,        500000
  1,  13, 126825,        500000
  1,  14, 127083,        500000
  1,  15, 126777,        500000
  1,  16, 126884,        500000
  1,  17, 126862,        500000
  1,  18, 126834,        500000
  1,  19, 126824,        500000
  1,  20, 126771,        500000
  1,  21, 126852,        500000
  1,  22, 126913,        500000
  1,  23, 126612,        500000
  1,  24, 127147,        500000
  1,  25, 127392,        500000
  1,  26, 127261,        500000
  1,  27, 127767,        500000
  1,  28, 129161,        500000
  1,  29, 129550,        500000
  1,  30, 131323,        500000
  1,  31, 132736,        500000
  1,  32, 135604,        500000
  1,  33, 137413,        500000
  1,  34, 141144,        500000
  1,  35, 143906,        500000
  1,  36, 146307,        500000
  1,  37, 149011,        500000
  1,  38, 150840,        500000
  1,  39, 152530,        500000
  1,  40, 153775,        500000
  1,  41, 154541,        500000
  1,  42, 154301,        500000
  1,  43, 154625,        500000
  1,  44, 153340,        500000
  1,  45, 151981,        500000
  1,  46, 151563,        500000
  1,  47, 149417,        500000
  1,  48, 146650,        500000
  1,  49, 145730,        500000
  1,  50, 143450,        500000
  1,  51, 143866,        500000
  1,  52, 142336,        500000
  1,  53, 142821,        500000
  1,  54, 142350,        500000
  1,  55, 142975,        500000
  1,  56, 144526,        500000
  1,  57, 145594,        500000
  1,  58, 147785,        500000
  1,  59, 149776,        500000
  1,  60, 151958,        500000
  1,  61, 152872,        500000
  1,  62, 153975,        500000
  1,  63, 154822,        500000
  1,  64, 154609,        500000
  1,  65, 154546,        500000
  1,  66, 154047,        500000
  1,  67, 153355,        500000
  1,  68, 151346,        500000
  1,  69, 150167,        500000
  1,  70, 148282,        500000
  1,  71, 146407,        500000
  1,  72, 145212,        500000
  1,  73, 144466,        500000
  1,  74, 143917,        500000
  1,  75, 143326,        500000
  1,  76, 145240,        500000
  1,  77, 145876,        500000
  1,  78, 149065,        500000
  1,  79, 149658,        500000
  1,  80, 150182,        500000
  1,  81, 152928,        500000
  1,  82, 152513,        500000
  1,  83, 153503,        500000
  1,  84, 154545,        500000
  1,  85, 153394,        500000
  1,  86, 152638,        500000
  1,  87, 150518,        500000
  1,  88, 148543,        500000
  1,  89, 146969,        500000
  1,  90, 145070,        500000
  1,  91, 143624,        500000
  1,  92, 142085,        500000
  1,  93, 140707,        500000
  1,  94, 139248,        500000
  1,  95, 138898,        500000
  1,  96, 139667,        500000
  1,  97, 140519,        500000
  1,  98, 142959,        500000
  1,  99, 144448,        500000
  1, 100, 147332,        500000
  1, 101, 148812,        500000
  1, 102, 150257,        500000
  1, 103, 151556,        500000
  1, 104, 152604,        500000
  1, 105, 153052,        500000
  1, 106, 152731,        500000
  1, 107, 151424,        500000
  1, 108, 150962,        500000
  1, 109, 148455,        500000
  1, 110, 146585,        500000
  1, 111, 143014,        500000
  1, 112, 140401,        500000
  1, 113, 138592,        500000
  1, 114, 135332,        500000
  1, 115, 133787,        500000
  1, 116, 131810,        500000
  1, 117, 129871,        500000
  1, 118, 128689,        500000
  1, 119, 128228,        500000
  1, 120, 127181,        500000
  1, 121, 127365,        500000
  1, 122, 127165,        500000
  1, 123, 126623,        500000
  1, 124, 127161,        500000
  1, 125, 127026,        500000
  1, 126, 126644,        500000
  1, 127, 126611,        500000
  1, 128, 127303,        500000
  1, 129, 126718,        500000
  1, 130, 126953,        500000
  1, 131, 127067,        500000
  1, 132, 126937,        500000
  1, 133, 126718,        500000
  1, 134, 127005,        500000
  1, 135, 127096,        500000
  1, 136, 127004,        500000
  1, 137, 126735,        500000
  1, 138, 127098,        500000
  1, 139, 126986,        500000
  1, 140, 127187,        500000
  1, 141, 127156,        500000
  1, 142, 126719,        500000
  1, 143, 126907,        500000
  1, 144, 127258,        500000
  1, 145, 127004,        500000
  1, 146, 127473,        500000
  1, 147, 129197,        500000
  1, 148, 132484,        500000
  1, 149, 137912,        500000
  1, 150, 142647,        500000
  1, 151, 149530,        500000
  1, 152, 153689,        500000
  2,   0, 130444,        500000
  2,   1, 128165,        500000
  2,   2, 126834,        500000
  2,   3, 126734,        500000
  2,   4, 126924,        500000
  2,   5, 126588,        500000
  2,   6, 127154,        500000
  2,   7, 126561,        500000
  2,   8, 126972,        500000
  2,   9, 127039,        500000
  2,  10, 127027,        500000
  2,  11, 126835,        500000
  2,  12, 126855,        500000
  2,  13, 126982,        500000
  2,  14, 126917,        500000
  2,  15, 126794,        500000
  2,  16, 127068,        500000
  2,  17, 126955,        500000
  2,  18, 126759,        500000
  2,  19, 126732,        500000
  2,  20, 127076,        500000
  2,  21, 127040,        500000
  2,  22, 126926,        500000
  2,  23, 126637,        500000
  2,  24, 126922,        500000
  2,  25, 126847,        500000
  2,  26, 126789,        500000
  2,  27, 126796,        500000
  2,  28, 126936,        500000
  2,  29, 127661,        500000
  2,  30, 127459,        500000
  2,  31, 128482,        500000
  2,  32, 128991,        500000
  2,  33, 130033,        500000
  2,  34, 130990,        500000
  2,  35, 132834,        500000
  2,  36, 134661,        500000
  2,  37, 137149,        500000
  2,  38, 140491,        500000
  2,  39, 142401,        500000
  2,  40, 143232,        500000
  2,  41, 145165,        500000
  2,  42, 145610,        500000
  2,  43, 144533,        500000
  2,  44, 143700,        500000
  2,  45, 141975,        500000
  2,  46, 140231,        500000
  2,  47, 137252,        500000
  2,  48, 134930,        500000
  2,  49, 133375,        500000
  2,  50, 131995,        500000
  2,  51, 130490,        500000
  2,  52, 129698,        500000
  2,  53, 129872,        500000
  2,  54, 130350,        500000
  2,  55, 131173,        500000
  2,  56, 132868,        500000
  2,  57, 134254,        500000
  2,  58, 136143,        500000
  2,  59, 137907,        500000
  2,  60, 139941,        500000
  2,  61, 140858,        500000
  2,  62, 143979,        500000
  2,  63, 144282,        500000
  2,  64, 144687,        500000
  2,  65, 142750,        500000
  2,  66, 142591,        500000
  2,  67, 139639,        500000
  2,  68, 139136,        500000
  2,  69, 137351,        500000
  2,  70, 135114,        500000
  2,  71, 133818,        500000
  2,  72, 132205,        500000
  2,  73, 131658,        500000
  2,  74, 131362,        500000
  2,  75, 131817,        500000
  2,  76, 132641,        500000
  2,  77, 133936,        500000
  2,  78, 135259,        500000
  2,  79, 137047,        500000
  2,  80, 138615,        500000
  2,  81, 142023,        500000
  2,  82, 143110,        500000
  2,  83, 141518,        500000
  2,  84, 141951,        500000
  2,  85, 142327,        500000
  2,  86, 140622,        500000
  2,  87, 138458,        500000
  2,  88, 136642,        500000
  2,  89, 134977,        500000
  2,  90, 133599,        500000
  2,  91, 131608,        500000
  2,  92, 130431,        500000
  2,  93, 129798,        500000
  2,  94, 129140,        500000
  2,  95, 129390,        500000
  2,  96, 129844,        500000
  2,  97, 130085,        500000
  2,  98, 130675,        500000
  2,  99, 132621,        500000
  2, 100, 134669,        500000
  2, 101, 136527,        500000
  2, 102, 137705,        500000
  2, 103, 139421,        500000
  2, 104, 140768,        500000
  2, 105, 141229,        500000
  2, 106, 140881,        500000
  2, 107, 140563,        500000
  2, 108, 139185,        500000
  2, 109, 137217,        500000
  2, 110, 134957,        500000
  2, 111, 133677,        500000
  2, 112, 131285,        500000
  2, 113, 130081,        500000
  2, 114, 128749,        500000
  2, 115, 128074,        500000
  2, 116, 127787,        500000
  2, 117, 127422,        500000
  2, 118, 126915,        500000
  2, 119, 127064,        500000
  2, 120, 126588,        500000
  2, 121, 127143,        500000
  2, 122, 127004,        500000
  2, 123, 127086,        500000
  2, 124, 126785,        500000
  2, 125, 127038,        500000
  2, 126, 127158,        500000
  2, 127, 126631,        500000
  2, 128, 127034,        500000
  2, 129, 126704,        500000
  2, 130, 126571,        500000
  2, 131, 126907,        500000
  2, 132, 127138,        500000
  2, 133, 126698,        500000
  2, 134, 126605,        500000
  2, 135, 126634,        500000
  2, 136, 126752,        500000
  2, 137, 127092,        500000
  2, 138, 126823,        500000
  2, 139, 126777,        500000
  2, 140, 127111,        500000
  2, 141, 127112,        500000
  2, 142, 126763,        500000
  2, 143, 126737,        500000
  2, 144, 126651,        500000
  2, 145, 126701,        500000
  2, 146, 127373,        500000
  2, 147, 128511,        500000
  2, 148, 131188,        500000
  2, 149, 136631,        500000
  2, 150, 142682,        500000
  2, 151, 149768,        500000
  2, 152, 153155,        500000
  3,   0, 129880,        500000
  3,   1, 127376,        500000
  3,   2, 127043,        500000
  3,   3, 127145,        500000
  3,   4, 126759,        500000
  3,   5, 126787,        500000
  3,   6, 127126,        500000
  3,   7, 126728,        500000
  3,   8, 126699,        500000
  3,   9, 127140,        500000
  3,  10, 126905,        500000
  3,  11, 127183,        500000
  3,  12, 126692,        500000
  3,  13, 126825,        500000
  3,  14, 126904,        500000
  3,  15, 126980,        500000
  3,  16, 126838,        500000
  3,  17, 126947,        500000
  3,  18, 126611,        500000
  3,  19, 126892,        500000
  3,  20, 127155,        500000
  3,  21, 126824,        500000
  3,  22, 126885,        500000
  3,  23, 126824,        500000
  3,  24, 126833,        500000
  3,  25, 126894,        500000
  3,  26, 126999,        500000
  3,  27, 126842,        500000
  3,  28, 126922,        500000
  3,  29, 126809,        500000
  3,  30, 126577,        500000
  3,  31, 126819,        500000
  3,  32, 126962,        500000
  3,  33, 126540,        500000
  3,  34, 126197,        500000
  3,  35, 126262,        500000
  3,  36, 126441,        500000
  3,  37, 126452,        500000
  3,  38, 127041,        500000
  3,  39, 125980,        500000
  3,  40, 126836,        500000
  3,  41, 126396,        500000
  3,  42, 126752,        500000
  3,  43, 126392,        500000
  3,  44, 127100,        500000
  3,  45, 127329,        500000
  3,  46, 126297,        500000
  3,  47, 126450,        500000
  3,  48, 126165,        500000
  3,  49, 125866,        500000
  3,  50, 126110,        500000
  3,  51, 125920,        500000
  3,  52, 126350,        500000
  3,  53, 126681,        500000
  3,  54, 126232,        500000
  3,  55, 126336,        500000
  3,  56, 126412,        500000
  3,  57, 126596,        500000
  3,  58, 126843,        500000
  3,  59, 126732,        500000
  3,  60, 126363,        500000
  3,  61, 126982,        500000
  3,  62, 125796,        500000
  3,  63, 125239,        500000
  3,  64, 124721,        500000
  3,  65, 124665,        500000
  3,  66, 123602,        500000
  3,  67, 123732,        500000
  3,  68, 124841,        500000
  3,  69, 124646,        500000
  3,  70, 124181,        500000
  3,  71, 123415,        500000
