# Test channel data:
  0,   0, 130715,        500000
  0,   1, 128121,        500000
  0,   2, 127279,        500000
  0,   3, 127122,        500000
  0,   4, 127098,        500000
  0,   5, 126790,        500000
  0,   6, 126747,        500000
  0,   7, 126669,        500000
  0,   8, 126549,        500000
  0,   9, 126873,        500000
  0,  10, 126765,        500000
  0,  11, 126580,        500000
  0,  12, 126987,        500000
  0,  13, 126728,        500000
  0,  14, 127049,        500000
  0,  15, 126960,        500000
  0,  16, 126865,        500000
  0,  17, 127121,        500000
  0,  18, 127713,        500000
  0,  19, 127901,        500000
  0,  20, 128836,        500000
  0,  21, 129754,        500000
  0,  22, 131160,        500000
  0,  23, 132822,        500000
  0,  24, 134177,        500000
  0,  25, 137283,        500000
  0,  26, 139289,        500000
  0,  27, 141901,        500000
  0,  28, 143972,        500000
  0,  29, 146829,        500000
  0,  30, 149531,        500000
  0,  31, 150520,        500000
  0,  32, 152181,        500000
  0,  33, 153808,        500000
  0,  34, 154892,        500000
  0,  35, 155831,        500000
  0,  36, 156715,        500000
  0,  37, 157466,        500000
  0,  38, 158359,        500000
  0,  39, 159787,        500000
  0,  40, 160445,        500000
  0,  41, 162665,        500000
  0,  42, 163857,        500000
  0,  43, 165432,        500000
  0,  44, 167153,        500000
  0,  45, 169011,        500000
  0,  46, 170827,        500000
  0,  47, 173199,        500000
  0,  48, 173621,        500000
  0,  49, 175706,        500000
  0,  50, 176399,        500000
  0,  51, 177193,        500000
  0,  52, 176374,        500000
  0,  53, 176586,        500000
  0,  54, 175740,        500000
  0,  55, 174874,        500000
  0,  56, 173655,        500000
  0,  57, 170670,        500000
  0,  58, 169641,        500000
  0,  59, 168733,        500000
  0,  60, 167933,        500000
  0,  61, 167594,        500000
  0,  62, 167516,        500000
  0,  63, 168853,        500000
  0,  64, 169969,        500000
  0,  65, 170817,        500000
  0,  66, 173641,        500000
  0,  67, 175708,        500000
  0,  68, 177441,        500000
  0,  69, 177742,        500000
  0,  70, 178976,        500000
  0,  71, 180439,        500000
  0,  72, 179961,        500000
  0,  73, 181172,        500000
  0,  74, 179192,        500000
  0,  75, 178647,        500000
  0,  76, 175615,        500000
  0,  77, 174842,        500000
  0,  78, 171391,        500000
  0,  79, 170329,        500000
  0,  80, 168743,        500000
  0,  81, 167779,        500000
  0,  82, 167334,        500000
  0,  83, 167326,        500000
  0,  84, 167747,        500000
  0,  85, 169642,        500000
  0,  86, 171041,        500000
  0,  87, 171878,        500000
  0,  88, 172569,        500000
  0,  89, 174332,        500000
  0,  90, 174945,        500000
  0,  91, 175231,        500000
  0,  92, 174836,        500000
  0,  93, 175201,        500000
  0,  94, 174168,        500000
  0,  95, 173262,        500000
  0,  96, 170994,        500000
  0,  97, 169313,        500000
  0,  98, 168103,        500000
  0,  99, 164708,        500000
  0, 100, 164215,        500000
  0, 101, 162398,        500000
  0, 102, 161502,        500000
  0, 103, 159807,        500000
  0, 104, 158243,        500000
  0, 105, 158153,        500000
  0, 106, 156600,        500000
  0, 107, 155590,        500000
  0, 108, 154189,        500000
  0, 109, 152958,        500000
  0, 110, 151716,        500000
  0, 111, 150482,        500000
  0, 112, 149353,        500000
  0, 113, 146815,        500000
  0, 114, 143622,        500000
  0, 115, 142200,        500000
  0, 116, 139275,        500000
  0, 117, 137940,        500000
  0, 118, 134550,        500000
  0, 119, 133928,        500000
  0, 120, 131504,        500000
  0, 121, 130868,        500000
  0, 122, 129127,        500000
  0, 123, 128618,        500000
  0, 124, 127949,        500000
  0, 125, 127808,        500000
  0, 126, 127325,        500000
  0, 127, 127026,        500000
  0, 128, 126877,        500000
  0, 129, 127264,        500000
  0, 130, 126555,        500000
  0, 131, 127289,        500000
  0, 132, 127042,        500000
  0, 133, 126907,        500000
  0, 134, 126995,        500000
  0, 135, 126808,        500000
  0, 136, 126592,        500000
  0, 137, 126696,        500000
  0, 138, 126770,        500000
  0, 139, 126823,        500000
  0, 140, 126959,        500000
  0, 141, 126683,        500000
  0, 142, 127451,        500000
  0, 143, 128588,        500000
  0, 144, 131625,        500000
  0, 145, 137679,        500000
  0, 146, 142484,        500000
  0, 147, 149053,        500000
  0, 148, 153080,        500000
  0, 149, 155078,        500000
  0, 150, 156858,        500000
  1,   0, 130863,        500000
  1,   1, 128232,        500000
  1,   2, 127242,        500000
  1,   3, 127017,        500000
  1,   4, 126809,        500000
  1,   5, 126922,        500000
  1,   6, 126701,        500000
